0.0,0.0,0.5434039831161499
0.0,1.0,0.4531293511390686
0.0,1.0,0.4856843650341034
0.0,0.0,0.5193275809288025
1.0,0.0,0.6025468707084656
0.0,1.0,0.4285424053668976
0.0,1.0,0.36785241961479187
1.0,0.0,0.6044937968254089
1.0,0.0,0.5625920295715332
1.0,0.0,0.512309730052948
1.0,0.0,0.5486526489257812
0.0,1.0,0.3937496244907379
1.0,0.0,0.5535045862197876
0.0,1.0,0.39009395241737366
1.0,0.0,0.5645725727081299
0.0,1.0,0.4301662743091583
0.0,1.0,0.3835960030555725
1.0,0.0,0.5332930088043213
1.0,0.0,0.5785110592842102
0.0,0.0,0.5499094724655151
1.0,0.0,0.574880838394165
0.0,1.0,0.44864824414253235
1.0,0.0,0.573513388633728
0.0,1.0,0.39135968685150146
0.0,1.0,0.48813408613204956
0.0,0.0,0.5553202629089355
1.0,0.0,0.5566285252571106
0.0,1.0,0.4242495894432068
1.0,0.0,0.5330696702003479
0.0,1.0,0.38007521629333496
1.0,0.0,0.5606505870819092
1.0,0.0,0.5371450185775757
1.0,0.0,0.5432140231132507
1.0,0.0,0.5636454820632935
1.0,0.0,0.5716540217399597
1.0,0.0,0.547069251537323
0.0,1.0,0.47792619466781616
1.0,0.0,0.5178849697113037
0.0,0.0,0.537775456905365
0.0,1.0,0.40365761518478394
0.0,0.0,0.5203096866607666
0.0,1.0,0.4378209114074707
1.0,0.0,0.5288581848144531
0.0,1.0,0.4496062994003296
0.0,1.0,0.4416605830192566
1.0,0.0,0.5627012252807617
1.0,0.0,0.5008529424667358
1.0,0.0,0.5958377718925476
1.0,0.0,0.5597140192985535
1.0,1.0,0.4481484889984131
1.0,0.0,0.5918494462966919
0.0,1.0,0.4522706866264343
1.0,0.0,0.5244049429893494
0.0,1.0,0.4608140289783478
0.0,0.0,0.5516373515129089
1.0,0.0,0.5346440672874451
1.0,0.0,0.5795019865036011
1.0,0.0,0.61592698097229
0.0,1.0,0.3831891715526581
1.0,1.0,0.46683502197265625
0.0,1.0,0.4556701183319092
0.0,1.0,0.36388033628463745
0.0,0.0,0.5126903057098389
0.0,1.0,0.3863939344882965
1.0,0.0,0.5485273599624634
0.0,1.0,0.4208848476409912
1.0,0.0,0.5483864545822144
0.0,1.0,0.47825878858566284
1.0,0.0,0.5371813178062439
1.0,0.0,0.5374531149864197
0.0,1.0,0.4935331344604492
0.0,1.0,0.37784209847450256
1.0,0.0,0.5270118117332458
1.0,0.0,0.5047435164451599
0.0,0.0,0.5545535087585449
1.0,0.0,0.5702890753746033
0.0,1.0,0.3960147500038147
0.0,1.0,0.4765157401561737
1.0,0.0,0.5034812092781067
1.0,0.0,0.5709564685821533
0.0,0.0,0.5130809545516968
1.0,0.0,0.5532510876655579
0.0,1.0,0.47685763239860535
1.0,0.0,0.5505837202072144
1.0,0.0,0.5417422652244568
0.0,1.0,0.3900417387485504
0.0,0.0,0.5081921219825745
0.0,1.0,0.4927126169204712
0.0,1.0,0.4725342392921448
1.0,1.0,0.4911130666732788
0.0,1.0,0.3619607388973236
1.0,1.0,0.46285480260849
0.0,0.0,0.5469186305999756
0.0,1.0,0.3709525465965271
1.0,0.0,0.5872146487236023
1.0,0.0,0.5055302381515503
0.0,1.0,0.4990549385547638
1.0,0.0,0.5650543570518494
0.0,0.0,0.5156235098838806
1.0,0.0,0.5394403338432312
0.0,0.0,0.5156077146530151
1.0,0.0,0.5130084753036499
0.0,0.0,0.5165988802909851
1.0,0.0,0.5173231363296509
1.0,0.0,0.5010252594947815
0.0,1.0,0.4953872859477997
0.0,1.0,0.49442705512046814
1.0,0.0,0.518252432346344
1.0,0.0,0.5187599658966064
0.0,0.0,0.5205901861190796
0.0,1.0,0.48966795206069946
0.0,0.0,0.5073157548904419
1.0,0.0,0.5252459645271301
0.0,0.0,0.513849675655365
1.0,0.0,0.5072990655899048
1.0,0.0,0.5154650807380676
0.0,1.0,0.4975913465023041
0.0,1.0,0.4982011318206787
1.0,0.0,0.5141065716743469
1.0,0.0,0.5156672596931458
0.0,0.0,0.5095937252044678
1.0,0.0,0.5161224007606506
1.0,0.0,0.5087620615959167
1.0,0.0,0.5213219523429871
1.0,0.0,0.5152347683906555
0.0,0.0,0.5194985270500183
1.0,0.0,0.5077961087226868
0.0,1.0,0.4948224425315857
0.0,0.0,0.5124014616012573
1.0,0.0,0.5156247615814209
1.0,0.0,0.5065526366233826
1.0,0.0,0.5044264793395996
0.0,0.0,0.5120322704315186
0.0,1.0,0.4999845027923584
0.0,0.0,0.5113623142242432
1.0,0.0,0.5138698816299438
1.0,0.0,0.5227102041244507
0.0,1.0,0.48748311400413513
0.0,0.0,0.508403480052948
0.0,0.0,0.505873441696167
1.0,0.0,0.5086685419082642
0.0,0.0,0.5146465301513672
1.0,0.0,0.5117821097373962
1.0,0.0,0.5065915584564209
0.0,0.0,0.5144066214561462
0.0,0.0,0.5060377717018127
1.0,0.0,0.5017531514167786
0.0,0.0,0.5012323260307312
0.0,0.0,0.5115675926208496
1.0,0.0,0.5211908221244812
1.0,0.0,0.5127617120742798
0.0,0.0,0.5052681565284729
0.0,1.0,0.494121253490448
1.0,0.0,0.505711555480957
1.0,0.0,0.5009142756462097
0.0,0.0,0.5100997090339661
1.0,0.0,0.5176070928573608
1.0,0.0,0.5098978877067566
1.0,0.0,0.5244172811508179
1.0,0.0,0.5041844844818115
0.0,0.0,0.5121058225631714
0.0,0.0,0.510455846786499
1.0,0.0,0.5147373676300049
0.0,0.0,0.5131171941757202
0.0,0.0,0.5060392618179321
1.0,0.0,0.5142112374305725
1.0,0.0,0.5149914026260376
0.0,0.0,0.5216663479804993
0.0,0.0,0.5087063908576965
1.0,0.0,0.5222871899604797
0.0,0.0,0.5126272439956665
0.0,0.0,0.5183485746383667
0.0,0.0,0.5181116461753845
1.0,1.0,0.49790289998054504
1.0,0.0,0.5124499797821045
0.0,0.0,0.5074279308319092
0.0,0.0,0.5162141919136047
0.0,0.0,0.5076485276222229
0.0,0.0,0.5033822059631348
0.0,0.0,0.5062192678451538
1.0,0.0,0.5039348602294922
0.0,0.0,0.5127875804901123
0.0,0.0,0.5105052590370178
0.0,0.0,0.5153592228889465
0.0,1.0,0.4850301444530487
1.0,0.0,0.5124958753585815
1.0,0.0,0.5136028528213501
1.0,0.0,0.5196539163589478
0.0,0.0,0.5102840662002563
1.0,0.0,0.5236054062843323
1.0,0.0,0.5202233195304871
1.0,0.0,0.5258284211158752
0.0,1.0,0.49878156185150146
0.0,0.0,0.5093883275985718
1.0,0.0,0.5093920230865479
1.0,0.0,0.5120934247970581
1.0,0.0,0.5003470182418823
1.0,0.0,0.5152645707130432
0.0,0.0,0.5142489075660706
1.0,0.0,0.5166982412338257
0.0,1.0,0.46867164969444275
1.0,0.0,0.5244463086128235
0.0,1.0,0.48119834065437317
1.0,0.0,0.5032952427864075
0.0,0.0,0.51999831199646
1.0,0.0,0.5246004462242126
1.0,0.0,0.5283176302909851
0.0,1.0,0.49519503116607666
0.0,1.0,0.44471442699432373
0.0,1.0,0.46862906217575073
1.0,0.0,0.5206089615821838
0.0,1.0,0.4597302973270416
0.0,1.0,0.49250009655952454
1.0,1.0,0.49430689215660095
1.0,0.0,0.5176759958267212
0.0,1.0,0.44421690702438354
0.0,1.0,0.4703465402126312
0.0,1.0,0.4968973398208618
1.0,0.0,0.5118662118911743
1.0,0.0,0.5328670144081116
1.0,0.0,0.5269305109977722
0.0,1.0,0.44181424379348755
1.0,0.0,0.5220399498939514
0.0,1.0,0.49179187417030334
0.0,1.0,0.4958360493183136
0.0,1.0,0.4718221426010132
0.0,1.0,0.47361329197883606
1.0,0.0,0.5001859068870544
1.0,0.0,0.5477973818778992
0.0,0.0,0.5185807943344116
0.0,0.0,0.5111897587776184
1.0,1.0,0.48629385232925415
1.0,0.0,0.5153924822807312
0.0,1.0,0.4671095609664917
